Student_ID,Age,Gender,Vocational_Program,Academic_Performance,Certifications_Count,Internship_Experience,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Job_ID,Job_Title,Required_Skill_1,Required_Skill_2,Required_Skill_3,Required_Skill_4,Required_Skill_5,Min_Experience_Months,Location,Job_Match
S2363,20,Female,IT Technician,78.05,3,10,1,5,5,6,7,J239,IT Support Technician,5,9,2,8,3,12,Pune,0
S2364,21,Female,Welder,81.56,0,10,3,7,0,5,5,J108,Welding Operator,5,3,3,10,1,11,Pune,0
S2365,27,Male,Mechanic,64.04,2,9,2,8,4,0,6,J198,IT Support Technician,9,1,1,1,7,4,Bangalore,0
S2366,18,Male,Electrician,66.19,1,9,9,2,9,9,10,J214,Electrical Technician,9,3,3,9,9,4,Chennai,1
S2367,24,Male,IT Technician,65.75,0,7,3,5,7,3,8,J246,Automobile Mechanic,10,2,4,3,6,3,Kolkata,1
S2368,19,Male,Welder,57.67,2,11,7,9,9,5,6,J038,Plumbing Assistant,9,6,5,6,6,2,Kolkata,1
S2369,22,Female,Plumber,52.45,1,5,7,1,4,6,7,J173,Electrical Technician,7,10,0,2,2,2,Chennai,1
S2370,18,Male,Plumber,73.64,0,11,4,2,5,4,7,J105,Electrical Technician,4,9,6,9,5,4,Delhi,0
S2371,20,Male,Plumber,89.57,3,10,8,8,5,3,3,J040,Automobile Mechanic,3,5,6,3,10,11,Bangalore,0
S2372,29,Male,Mechanic,56.67,5,3,8,3,7,8,4,J130,Plumbing Assistant,7,4,2,1,0,9,Kolkata,0
S2373,19,Female,Plumber,51.87,5,2,5,2,4,4,1,J181,Automobile Mechanic,3,1,2,0,5,12,Mumbai,0
S2374,18,Female,Carpenter,81.18,1,0,9,5,8,10,6,J194,Automobile Mechanic,3,4,7,10,3,5,Pune,0
S2375,24,Male,Electrician,60.1,1,10,7,1,10,8,2,J289,Plumbing Assistant,5,2,7,2,6,12,Pune,0
S2376,22,Male,Mechanic,83.19,0,2,9,4,6,3,6,J059,Electrical Technician,6,2,2,9,9,0,Delhi,1
S2377,18,Female,IT Technician,78.16,5,11,7,9,9,3,4,J026,Electrical Technician,10,7,10,2,1,10,Kolkata,1
S2378,23,Female,Plumber,87.83,1,8,10,2,4,7,2,J103,IT Support Technician,4,10,6,7,0,3,Bangalore,1
S2379,22,Female,Electrician,66.36,2,4,4,9,0,1,2,J021,Plumbing Assistant,1,6,8,2,7,9,Kolkata,0
S2380,20,Female,Welder,76.48,1,12,0,10,10,8,8,J080,Electrical Technician,9,2,3,1,8,9,Bangalore,1
S2381,29,Female,Plumber,68.59,5,5,4,3,4,3,4,J199,Woodwork Assistant,4,4,3,4,0,5,Delhi,1
S2382,24,Female,Electrician,75.22,4,4,6,10,7,1,3,J037,Automobile Mechanic,9,9,5,10,3,12,Pune,0
S2383,28,Female,Carpenter,67.98,5,0,7,6,8,4,5,J014,Woodwork Assistant,3,4,0,3,9,1,Chennai,0
S2384,27,Female,Welder,57.55,2,9,10,7,10,4,8,J221,Woodwork Assistant,2,4,9,4,7,9,Pune,1
S2385,26,Male,Carpenter,70.32,0,0,3,7,2,4,7,J166,IT Support Technician,0,2,4,10,2,4,Bangalore,0
S2386,26,Male,IT Technician,71.14,2,3,9,6,0,3,1,J173,IT Support Technician,5,9,2,5,7,10,Bangalore,0
S2387,26,Male,Electrician,82.42,4,2,1,6,2,2,5,J150,IT Support Technician,3,7,6,10,10,8,Delhi,0
S2388,19,Male,Carpenter,79.42,4,10,5,0,0,10,5,J172,Woodwork Assistant,3,2,4,4,6,2,Delhi,0
S2389,20,Male,IT Technician,76.55,1,7,6,8,3,9,5,J081,Welding Operator,10,0,8,1,8,2,Mumbai,0
S2390,24,Male,Electrician,54.54,1,11,2,10,3,8,0,J225,Welding Operator,8,2,6,2,7,8,Pune,0
S2391,22,Female,Electrician,78.82,5,11,4,10,6,2,1,J035,Woodwork Assistant,7,2,4,6,0,12,Pune,0
S2392,19,Female,Carpenter,70.01,3,6,10,1,0,4,2,J188,Automobile Mechanic,2,0,1,6,6,2,Delhi,0
S2393,20,Male,Electrician,85.76,2,10,10,6,0,8,1,J224,Woodwork Assistant,2,5,5,1,8,3,Kolkata,1
S2394,27,Male,Plumber,86.79,5,6,7,9,3,5,8,J131,Woodwork Assistant,7,1,3,8,3,11,Bangalore,0
S2395,23,Female,Electrician,52.21,3,7,6,7,6,1,8,J009,IT Support Technician,6,4,9,5,0,8,Chennai,0
S2396,24,Female,Mechanic,82.83,5,9,0,1,2,2,9,J069,IT Support Technician,3,4,5,5,4,3,Delhi,0
S2397,26,Female,IT Technician,51.51,4,6,3,4,5,0,7,J028,IT Support Technician,2,10,1,6,0,4,Bangalore,1
S2398,18,Male,Electrician,64.69,1,9,5,9,8,4,6,J234,Welding Operator,4,3,6,1,10,1,Chennai,1
S2399,28,Female,Mechanic,71.69,1,1,10,3,5,5,3,J031,Woodwork Assistant,7,8,9,0,4,7,Mumbai,0
S2400,24,Male,Electrician,55.92,5,3,5,7,10,4,1,J232,Automobile Mechanic,3,4,8,2,0,12,Kolkata,0
S2401,25,Male,Electrician,79.85,1,10,8,10,3,3,10,J054,Automobile Mechanic,10,2,3,1,0,8,Mumbai,1
S2402,29,Female,Carpenter,50.33,0,5,6,9,9,5,3,J175,IT Support Technician,0,7,3,1,9,9,Delhi,0
S2403,20,Female,Plumber,56.74,5,2,5,2,6,5,2,J298,IT Support Technician,2,7,5,7,9,3,Kolkata,0
S2404,21,Male,IT Technician,73.23,4,2,0,9,4,9,1,J279,Woodwork Assistant,4,2,5,9,7,2,Mumbai,0
S2405,27,Female,Plumber,78.58,5,5,6,6,3,5,0,J086,Automobile Mechanic,4,4,2,2,7,3,Bangalore,1
S2406,23,Female,Welder,86.67,5,0,1,5,1,10,3,J065,Woodwork Assistant,10,0,3,8,5,12,Delhi,0
S2407,27,Male,Carpenter,78.22,1,0,3,9,8,9,6,J089,Welding Operator,5,9,10,10,6,12,Pune,0
S2408,24,Female,Carpenter,76.87,4,4,6,10,0,10,4,J054,Woodwork Assistant,10,6,5,8,7,6,Mumbai,0
S2409,21,Male,Plumber,65.77,5,0,2,2,5,3,7,J118,IT Support Technician,7,1,6,0,9,0,Kolkata,0
S2410,25,Male,Carpenter,50.05,1,9,3,7,3,2,4,J229,Electrical Technician,7,2,10,8,4,10,Kolkata,0
S2411,22,Female,Plumber,54.81,2,7,4,9,9,0,7,J267,Welding Operator,6,6,8,1,3,10,Pune,0
S2412,18,Male,Carpenter,71.38,4,1,7,7,9,3,8,J022,Automobile Mechanic,7,4,10,4,2,1,Chennai,1
S2413,21,Male,Electrician,77.01,3,5,9,2,6,5,8,J247,Automobile Mechanic,4,6,3,7,10,9,Kolkata,0
S2414,20,Female,Plumber,66.7,0,9,3,3,5,7,2,J020,IT Support Technician,5,5,5,3,2,4,Kolkata,1
S2415,26,Female,Plumber,79.23,3,9,10,7,7,6,6,J184,IT Support Technician,9,5,5,1,9,8,Delhi,1
S2416,25,Female,Mechanic,70.87,4,4,4,1,1,9,7,J050,Welding Operator,8,3,3,9,10,12,Kolkata,0
S2417,18,Male,Carpenter,52.97,5,9,10,5,7,2,0,J090,IT Support Technician,7,2,9,6,6,5,Chennai,0
S2418,28,Male,Carpenter,57.68,1,11,5,1,8,4,4,J104,Electrical Technician,1,2,3,1,8,2,Kolkata,1
S2419,23,Female,Plumber,83.6,4,11,9,7,5,2,8,J194,Welding Operator,9,10,5,0,0,2,Chennai,1
S2420,26,Male,Electrician,79.0,0,3,9,3,9,3,1,J074,IT Support Technician,7,10,5,9,6,12,Bangalore,0
S2421,24,Female,Electrician,85.79,4,0,2,3,6,2,7,J269,Plumbing Assistant,5,1,2,7,3,6,Chennai,0
S2422,21,Female,IT Technician,54.7,1,2,7,9,10,1,3,J015,Electrical Technician,7,2,1,6,0,2,Delhi,1
S2423,18,Male,Electrician,89.61,3,12,7,0,0,3,10,J283,Welding Operator,10,2,1,4,1,9,Mumbai,0
S2424,29,Female,Carpenter,58.38,2,11,1,0,7,1,3,J198,Plumbing Assistant,9,4,2,8,9,2,Pune,0
S2425,19,Male,Mechanic,50.47,3,3,2,1,7,2,8,J195,Woodwork Assistant,8,7,4,9,10,9,Mumbai,0
S2426,29,Male,Plumber,89.9,1,1,9,4,8,2,4,J036,Electrical Technician,6,1,2,10,1,11,Bangalore,0
S2427,22,Female,Welder,61.24,1,11,9,5,8,7,1,J205,Woodwork Assistant,9,10,0,2,3,6,Delhi,1
S2428,29,Male,Mechanic,76.72,0,1,1,4,4,4,3,J139,Plumbing Assistant,8,1,8,0,8,8,Bangalore,0
S2429,28,Female,Welder,57.07,4,1,7,10,4,0,9,J264,Automobile Mechanic,5,7,2,7,10,8,Bangalore,0
S2430,22,Male,Mechanic,73.21,4,10,4,0,3,0,5,J057,Automobile Mechanic,8,6,3,5,5,2,Kolkata,0
S2431,25,Male,Electrician,86.16,3,0,5,0,7,3,1,J110,IT Support Technician,1,1,10,4,0,7,Kolkata,0
S2432,23,Male,Carpenter,62.81,2,9,0,10,2,6,9,J174,Automobile Mechanic,4,9,2,2,7,0,Delhi,1
S2433,25,Female,Welder,76.81,2,1,10,9,7,4,6,J206,Woodwork Assistant,10,2,2,0,7,11,Mumbai,0
S2434,19,Male,Mechanic,57.52,0,5,1,3,5,4,5,J225,Electrical Technician,9,9,5,10,7,7,Chennai,0
S2435,20,Female,Carpenter,74.99,1,2,1,6,7,10,8,J064,Woodwork Assistant,2,10,5,1,2,10,Kolkata,0
S2436,23,Male,Welder,63.46,0,9,5,6,0,8,5,J252,Woodwork Assistant,3,8,3,6,7,1,Delhi,0
S2437,29,Male,Plumber,58.45,4,4,3,9,8,0,1,J267,Automobile Mechanic,4,1,10,7,4,3,Delhi,0
S2438,27,Female,Mechanic,62.53,5,0,2,0,1,1,6,J093,Woodwork Assistant,4,6,5,2,6,6,Mumbai,0
S2439,20,Female,Plumber,57.15,5,7,9,5,8,4,8,J183,Plumbing Assistant,0,3,3,5,5,5,Delhi,1
S2440,23,Female,Electrician,86.08,5,12,9,8,1,8,2,J300,Welding Operator,9,7,0,6,3,11,Pune,1
S2441,23,Female,Plumber,65.89,1,3,10,2,10,8,6,J214,Welding Operator,5,9,8,2,7,8,Delhi,0
S2442,19,Female,Plumber,59.81,0,8,10,7,6,8,7,J142,Welding Operator,2,5,1,8,1,7,Mumbai,1
S2443,24,Male,IT Technician,67.94,3,3,3,1,10,4,1,J083,IT Support Technician,4,5,3,6,6,1,Kolkata,0
S2444,29,Male,Mechanic,62.82,4,1,3,1,4,5,10,J099,Automobile Mechanic,6,10,6,9,10,12,Mumbai,0
S2445,19,Female,Electrician,79.78,5,2,0,7,1,4,10,J281,Automobile Mechanic,9,8,1,4,9,3,Bangalore,0
S2446,23,Male,Plumber,88.85,2,4,7,4,2,5,0,J102,Welding Operator,8,10,10,1,2,0,Kolkata,0
S2447,18,Male,Carpenter,67.52,0,11,0,7,6,9,9,J071,Electrical Technician,6,8,2,9,7,6,Bangalore,1
S2448,20,Male,Welder,84.44,4,9,10,10,2,7,10,J266,IT Support Technician,10,7,3,10,5,3,Delhi,1
S2449,19,Female,Plumber,72.63,4,12,7,0,9,6,1,J130,Welding Operator,10,7,8,1,0,7,Bangalore,1
S2450,24,Male,Electrician,56.29,2,12,1,1,4,6,3,J060,Woodwork Assistant,4,9,2,10,5,1,Mumbai,0
S2451,21,Male,Plumber,77.62,2,5,10,3,8,9,8,J119,Welding Operator,10,0,10,3,5,7,Mumbai,0
S2452,25,Male,Welder,70.54,2,6,6,9,3,7,9,J263,Welding Operator,1,10,10,7,3,1,Chennai,1
S2453,23,Female,Electrician,76.02,5,3,2,2,6,10,8,J021,Electrical Technician,1,0,7,9,0,10,Pune,0
S2454,29,Male,Mechanic,85.59,5,6,10,3,3,0,0,J097,Automobile Mechanic,6,6,5,7,9,7,Delhi,0
S2455,27,Male,Electrician,67.62,0,9,2,6,8,3,1,J001,Automobile Mechanic,0,0,0,5,6,12,Mumbai,0
S2456,21,Female,Mechanic,86.05,2,2,5,5,8,3,7,J203,Woodwork Assistant,9,8,9,4,0,12,Kolkata,0
S2457,22,Female,Electrician,80.03,3,6,2,1,8,5,10,J128,Welding Operator,8,4,5,8,1,0,Mumbai,0
S2458,26,Male,Welder,69.54,4,3,7,10,9,8,0,J132,Plumbing Assistant,2,6,2,1,6,12,Kolkata,0
S2459,24,Male,Welder,74.13,2,12,0,10,4,8,6,J034,Woodwork Assistant,7,8,1,1,10,1,Delhi,1
S2460,27,Female,Electrician,63.02,4,12,6,1,2,3,1,J087,Automobile Mechanic,6,3,4,0,5,4,Pune,0
S2461,26,Female,Plumber,89.34,1,7,9,8,4,6,10,J032,Electrical Technician,9,7,10,0,1,0,Chennai,1
S2462,24,Female,Welder,76.69,1,8,8,4,5,3,7,J259,Automobile Mechanic,6,1,8,5,4,11,Chennai,0
S2463,29,Female,Mechanic,51.75,2,6,0,0,4,9,8,J033,Automobile Mechanic,6,9,7,8,5,4,Bangalore,0
S2464,18,Female,Mechanic,63.06,4,7,1,10,2,7,4,J286,Electrical Technician,4,6,1,7,3,4,Mumbai,1
S2465,29,Female,Carpenter,74.93,1,7,2,5,5,4,4,J049,Welding Operator,0,2,8,3,9,6,Delhi,1
S2466,25,Female,IT Technician,52.25,2,1,5,1,5,1,2,J286,Welding Operator,9,10,2,3,2,1,Bangalore,0
S2467,21,Male,IT Technician,50.96,4,8,1,0,0,8,3,J082,Automobile Mechanic,2,1,5,9,5,1,Delhi,0
S2468,20,Female,IT Technician,68.0,2,5,4,9,6,1,10,J144,Woodwork Assistant,9,3,7,5,7,11,Delhi,0
S2469,24,Female,Mechanic,63.31,5,10,9,8,3,9,9,J280,Plumbing Assistant,5,8,2,2,1,5,Bangalore,1
S2470,29,Male,Carpenter,67.53,4,3,0,7,3,6,2,J092,Woodwork Assistant,9,5,6,6,4,10,Delhi,0
S2471,20,Female,IT Technician,60.51,1,4,10,8,4,4,2,J224,IT Support Technician,5,6,10,1,9,12,Bangalore,0
S2472,25,Female,IT Technician,56.59,2,9,10,8,2,1,10,J217,Woodwork Assistant,6,0,5,7,0,9,Pune,1
S2473,23,Male,Electrician,77.57,1,4,8,8,9,3,3,J156,Automobile Mechanic,0,5,4,2,9,2,Mumbai,1
S2474,22,Female,Electrician,70.58,2,6,10,9,5,8,7,J277,Automobile Mechanic,9,6,6,6,5,12,Bangalore,0
S2475,21,Male,Electrician,58.01,0,8,9,2,5,6,5,J008,Plumbing Assistant,3,8,8,6,6,12,Mumbai,0
S2476,25,Male,Plumber,62.78,1,6,2,8,3,1,8,J036,Plumbing Assistant,7,10,4,10,8,7,Chennai,0
S2477,25,Male,IT Technician,73.67,1,8,2,5,4,1,0,J124,Plumbing Assistant,5,6,6,8,6,2,Bangalore,0
S2478,29,Male,Plumber,52.89,3,3,8,2,6,8,8,J009,Automobile Mechanic,2,5,5,10,6,9,Pune,0
S2479,18,Female,Carpenter,55.9,5,9,9,5,7,8,2,J040,Automobile Mechanic,5,3,5,2,0,3,Chennai,1
S2480,26,Male,Mechanic,52.93,1,9,5,4,6,6,8,J179,Woodwork Assistant,0,4,10,7,2,12,Bangalore,0
S2481,22,Male,IT Technician,82.49,4,3,0,5,4,3,9,J129,Automobile Mechanic,1,7,8,8,1,6,Delhi,0
S2482,21,Female,Mechanic,80.1,2,5,10,0,3,9,10,J068,IT Support Technician,7,1,6,7,0,0,Chennai,1
S2483,23,Male,Electrician,80.13,0,7,6,3,0,9,0,J154,Welding Operator,7,2,0,6,9,0,Kolkata,1
S2484,23,Male,IT Technician,78.65,4,8,0,10,9,4,6,J003,Welding Operator,2,7,8,1,0,8,Kolkata,1
S2485,19,Male,Welder,76.78,4,0,8,7,1,8,3,J265,Plumbing Assistant,7,9,5,9,0,11,Kolkata,0
S2486,25,Male,Plumber,69.08,4,0,9,10,4,10,4,J004,Automobile Mechanic,2,8,8,5,2,5,Chennai,0
S2487,24,Female,Plumber,75.69,4,12,3,5,0,1,3,J262,IT Support Technician,7,5,0,5,4,4,Mumbai,0
S2488,18,Male,IT Technician,51.53,0,7,3,7,8,3,5,J282,Welding Operator,7,1,6,5,0,1,Bangalore,1
S2489,22,Female,Electrician,74.86,3,10,3,3,10,8,3,J085,Woodwork Assistant,7,5,2,4,6,1,Delhi,0
S2490,29,Female,Plumber,81.12,5,6,5,8,2,6,6,J035,Electrical Technician,8,3,1,2,6,6,Delhi,1
S2491,23,Male,Electrician,70.01,1,8,0,10,1,4,7,J114,Woodwork Assistant,7,4,2,0,9,5,Chennai,0
S2492,21,Male,Carpenter,64.3,4,10,5,6,2,5,8,J059,Electrical Technician,0,10,1,4,2,11,Kolkata,0
S2493,19,Male,Mechanic,61.1,1,2,2,5,6,4,9,J038,IT Support Technician,6,1,1,2,0,12,Pune,0
S2494,21,Male,Welder,75.71,1,9,7,7,5,6,2,J033,Woodwork Assistant,1,4,2,10,9,7,Delhi,1
S2495,18,Female,Mechanic,77.71,4,11,6,6,3,9,3,J203,Welding Operator,5,1,7,3,2,2,Pune,1
S2496,24,Female,Mechanic,84.84,3,4,2,9,6,4,2,J202,Automobile Mechanic,4,7,8,0,3,2,Pune,0
S2497,19,Female,Carpenter,63.69,1,2,5,5,5,1,10,J100,Electrical Technician,5,5,8,0,4,12,Delhi,0
S2498,19,Male,Plumber,80.79,2,4,9,6,6,9,3,J118,Automobile Mechanic,9,0,5,8,3,4,Mumbai,1
S2499,26,Female,Welder,72.45,1,9,10,5,3,3,5,J243,IT Support Technician,9,9,8,2,10,9,Delhi,0
S2500,22,Male,Plumber,85.31,5,0,8,6,1,5,4,J029,Automobile Mechanic,6,4,9,0,6,3,Delhi,0
S2501,19,Male,IT Technician,71.11,4,10,5,7,7,2,8,J227,Welding Operator,7,5,0,8,6,11,Bangalore,0
S2502,28,Male,Mechanic,70.71,0,3,5,6,8,6,9,J213,IT Support Technician,5,3,2,3,0,7,Delhi,0
S2503,26,Male,IT Technician,73.12,1,5,8,0,0,2,8,J187,Plumbing Assistant,8,1,1,2,0,5,Bangalore,1
S2504,26,Male,Electrician,79.97,3,1,0,0,4,7,1,J113,Plumbing Assistant,9,2,3,8,4,7,Kolkata,0
S2505,18,Female,Mechanic,88.59,2,12,3,5,0,3,3,J299,Electrical Technician,10,5,0,2,6,6,Mumbai,1
S2506,28,Female,Plumber,52.94,2,6,8,8,5,7,9,J161,Welding Operator,6,9,0,8,0,1,Pune,1
S2507,20,Male,Mechanic,52.14,0,7,3,9,7,2,1,J019,Automobile Mechanic,6,1,8,8,8,8,Delhi,0
S2508,21,Female,Electrician,87.5,5,0,5,4,7,0,10,J264,Woodwork Assistant,3,5,1,2,5,10,Mumbai,0
S2509,24,Male,Carpenter,71.2,0,12,9,2,6,9,3,J159,Woodwork Assistant,0,6,1,7,4,12,Pune,1
S2510,27,Male,IT Technician,74.6,5,3,9,4,7,0,0,J011,IT Support Technician,6,7,2,5,8,5,Mumbai,0
S2511,21,Male,IT Technician,69.3,1,10,6,8,3,7,9,J008,Electrical Technician,3,9,6,0,6,10,Pune,1
S2512,19,Female,Plumber,53.75,4,3,6,1,4,8,8,J153,Electrical Technician,8,9,7,3,2,10,Pune,0
S2513,24,Male,Mechanic,80.72,3,12,2,10,2,1,6,J113,Electrical Technician,6,0,7,0,6,5,Mumbai,1
S2514,23,Male,Plumber,79.89,2,4,5,4,6,3,4,J148,Welding Operator,5,9,7,5,4,11,Chennai,0
S2515,20,Female,Carpenter,62.47,0,11,8,10,8,3,5,J038,Woodwork Assistant,8,3,6,5,9,1,Bangalore,1
S2516,23,Female,Mechanic,62.25,3,11,1,2,8,5,7,J135,IT Support Technician,5,10,4,1,3,8,Pune,1
S2517,28,Female,Mechanic,83.51,5,3,10,4,1,6,5,J235,Welding Operator,0,8,8,7,3,0,Pune,0
S2518,23,Male,Plumber,52.89,4,8,10,1,5,7,0,J255,IT Support Technician,4,0,3,3,4,5,Pune,1
S2519,29,Male,Plumber,85.24,2,6,3,0,1,0,5,J074,Welding Operator,1,1,1,10,7,7,Pune,0
S2520,22,Female,Electrician,60.27,2,12,10,5,0,3,3,J276,Automobile Mechanic,1,5,1,7,0,1,Mumbai,1
S2521,21,Male,Carpenter,73.72,5,1,7,5,1,4,3,J209,Welding Operator,1,4,5,8,5,2,Pune,0
S2522,27,Female,Electrician,87.44,4,0,9,3,7,4,2,J267,Welding Operator,7,6,0,1,3,9,Kolkata,0
S2523,29,Female,IT Technician,77.12,2,8,9,3,0,5,10,J144,Automobile Mechanic,0,7,3,6,6,9,Delhi,0
S2524,18,Male,Mechanic,66.58,4,0,9,3,5,1,4,J042,Plumbing Assistant,7,8,8,6,8,6,Pune,0
S2525,27,Male,Plumber,77.58,2,5,10,8,7,2,0,J224,Automobile Mechanic,4,9,3,2,5,12,Mumbai,0
S2526,23,Female,Mechanic,63.76,1,1,9,2,7,10,2,J052,Electrical Technician,9,10,8,3,1,12,Pune,0
S2527,19,Female,Mechanic,61.09,5,3,4,1,0,10,9,J137,Plumbing Assistant,10,2,2,1,8,10,Mumbai,0
S2528,20,Female,Welder,89.87,4,5,4,4,5,1,8,J195,Woodwork Assistant,3,2,9,5,7,11,Pune,0
S2529,25,Female,IT Technician,80.03,3,4,1,1,4,8,3,J095,IT Support Technician,10,7,9,5,4,0,Delhi,0
S2530,27,Male,Welder,75.79,1,10,5,1,3,8,1,J258,Welding Operator,10,6,2,9,1,4,Pune,0
S2531,23,Female,Mechanic,64.21,3,5,0,3,3,0,3,J025,Plumbing Assistant,7,10,8,5,3,10,Kolkata,0
S2532,20,Female,Plumber,51.97,5,2,2,1,9,3,7,J232,Woodwork Assistant,5,6,7,2,5,5,Pune,0
S2533,24,Female,Mechanic,51.24,2,4,6,8,7,0,1,J094,Automobile Mechanic,9,5,9,6,3,9,Pune,0
S2534,21,Male,IT Technician,72.17,3,1,1,7,3,8,1,J221,Automobile Mechanic,5,1,7,2,8,6,Mumbai,0
S2535,26,Male,Welder,80.48,1,6,3,0,2,5,8,J297,Electrical Technician,7,5,9,1,7,12,Mumbai,0
S2536,22,Female,Plumber,71.5,4,2,10,0,4,1,6,J203,Electrical Technician,10,5,10,0,5,9,Pune,0
S2537,20,Male,Mechanic,83.63,0,0,3,4,7,1,2,J081,Plumbing Assistant,4,5,0,3,6,9,Kolkata,0
S2538,19,Male,Carpenter,51.34,3,7,10,4,9,3,4,J205,IT Support Technician,4,5,1,7,9,12,Mumbai,0
S2539,28,Male,IT Technician,64.67,0,7,2,8,7,5,0,J077,Welding Operator,3,5,2,8,7,6,Kolkata,0
S2540,19,Female,IT Technician,59.48,5,2,3,6,9,4,3,J038,Automobile Mechanic,5,8,9,8,1,2,Mumbai,0
S2541,20,Female,Carpenter,67.89,3,12,8,7,2,5,3,J195,Plumbing Assistant,8,7,1,8,4,6,Delhi,1
S2542,19,Male,Mechanic,52.9,3,6,6,0,0,5,9,J042,Plumbing Assistant,8,2,3,0,10,0,Kolkata,0
S2543,21,Female,IT Technician,88.17,4,8,10,6,8,6,8,J182,IT Support Technician,4,6,6,5,5,10,Delhi,0
S2544,19,Female,Plumber,58.93,2,7,9,8,7,6,2,J245,Plumbing Assistant,7,10,9,8,3,3,Delhi,0
S2545,27,Male,Mechanic,86.89,1,2,10,2,10,4,6,J195,Electrical Technician,3,7,4,9,8,6,Mumbai,0
S2546,26,Male,Mechanic,67.04,1,12,9,6,0,7,0,J078,IT Support Technician,5,8,3,0,3,6,Kolkata,0
S2547,19,Female,Welder,89.42,1,1,10,3,1,4,5,J125,Automobile Mechanic,8,6,5,1,3,3,Chennai,0
S2548,26,Male,IT Technician,72.16,5,12,3,3,6,10,3,J141,Electrical Technician,0,2,1,3,3,0,Delhi,1
S2549,23,Female,IT Technician,87.23,2,9,1,3,6,0,3,J027,Electrical Technician,10,8,6,2,6,7,Delhi,0
S2550,18,Female,Carpenter,50.21,0,6,5,7,7,8,4,J281,IT Support Technician,7,6,7,8,0,3,Delhi,1
S2551,21,Male,Welder,79.93,1,6,1,2,1,8,5,J293,IT Support Technician,9,5,3,0,1,1,Mumbai,0
S2552,18,Female,Welder,86.12,0,8,10,0,2,6,6,J242,Plumbing Assistant,9,3,0,5,0,3,Mumbai,1
S2553,23,Female,IT Technician,55.59,2,4,4,2,6,4,5,J236,Woodwork Assistant,8,9,2,10,0,7,Delhi,0
S2554,21,Male,Mechanic,53.85,5,3,2,5,6,7,1,J203,Woodwork Assistant,5,5,6,6,9,7,Pune,0
S2555,20,Male,Welder,66.98,2,7,1,5,7,4,0,J142,Woodwork Assistant,10,3,4,2,5,4,Mumbai,1
S2556,20,Male,Carpenter,87.35,4,3,10,0,9,8,3,J094,Plumbing Assistant,6,8,8,4,3,1,Mumbai,1
S2557,26,Female,Welder,71.7,1,3,9,0,10,7,1,J152,Welding Operator,6,2,3,8,4,6,Mumbai,0
S2558,23,Male,Carpenter,71.1,5,11,1,0,0,8,0,J253,Automobile Mechanic,9,6,1,8,4,2,Bangalore,0
S2559,26,Male,Welder,55.65,4,11,5,6,3,4,3,J067,Plumbing Assistant,4,3,7,10,3,5,Kolkata,1
S2560,22,Male,Carpenter,50.03,1,1,3,9,0,5,9,J176,Plumbing Assistant,1,4,2,3,2,8,Mumbai,0
S2561,19,Male,Welder,82.41,2,12,9,6,6,7,6,J103,Electrical Technician,6,5,1,10,7,12,Bangalore,1
S2562,25,Female,Welder,53.5,2,0,5,7,2,8,2,J091,Woodwork Assistant,4,5,7,10,10,4,Bangalore,0
S2563,22,Female,Plumber,75.35,3,3,3,9,5,7,2,J193,IT Support Technician,6,10,2,1,2,8,Mumbai,0
S2564,19,Male,Carpenter,86.58,3,6,9,5,4,4,4,J166,Plumbing Assistant,7,3,7,3,6,3,Pune,1
S2565,21,Female,Carpenter,58.35,2,11,8,6,8,8,5,J090,Welding Operator,5,9,0,10,7,8,Bangalore,0
S2566,26,Male,Carpenter,76.61,2,8,5,3,7,1,4,J268,Automobile Mechanic,5,1,4,1,9,0,Chennai,1
S2567,21,Male,Electrician,53.15,0,8,0,9,1,0,5,J051,Welding Operator,6,10,9,5,6,3,Bangalore,0
S2568,29,Female,Welder,74.15,0,11,1,3,4,6,9,J166,Plumbing Assistant,5,9,0,2,9,10,Kolkata,1
S2569,29,Female,Carpenter,56.56,4,9,0,10,4,3,6,J174,Plumbing Assistant,1,0,0,3,10,0,Bangalore,1
S2570,29,Male,IT Technician,79.44,3,0,9,6,7,3,3,J227,Electrical Technician,0,1,0,5,10,11,Mumbai,0
S2571,21,Male,Electrician,62.05,3,4,9,4,4,10,2,J266,Welding Operator,3,7,10,4,9,12,Pune,0
S2572,19,Female,Plumber,68.54,2,6,4,4,7,6,7,J009,Electrical Technician,4,10,10,7,10,8,Delhi,0
S2573,29,Male,Carpenter,73.98,2,12,4,10,1,7,8,J087,IT Support Technician,9,5,5,2,5,7,Chennai,1
S2574,23,Female,Carpenter,56.85,4,6,1,0,5,2,0,J094,Welding Operator,9,6,1,2,5,7,Bangalore,0
S2575,28,Male,Electrician,79.67,5,9,5,7,8,5,5,J052,Woodwork Assistant,9,8,8,7,7,6,Pune,0
S2576,19,Male,Welder,62.11,5,5,0,4,2,6,8,J179,IT Support Technician,8,10,10,8,9,8,Chennai,0
S2577,29,Female,IT Technician,76.49,5,10,10,5,4,6,10,J278,Woodwork Assistant,10,8,4,5,4,10,Kolkata,1
S2578,24,Female,Plumber,56.33,3,9,8,4,4,9,3,J239,Welding Operator,0,3,10,0,0,10,Bangalore,0
S2579,20,Female,Carpenter,77.52,0,3,4,6,2,3,8,J073,Electrical Technician,2,6,0,6,9,12,Bangalore,0
